artigo;datahora;Produto / Situação / Cor / Desenho / Variante;Previsão;Estoque;Pedidos;Disponível
24;2026-01-21 13:42:01;000024VELUDO BRONZE - COR: - CAPPUCINO;Pronta entrega;46,70;0,00;46,70
24;2026-01-21 13:42:01;000024VELUDO BRONZE - COR: - GREY;Pronta entrega;996,10;0,00;996,10
