artigo;datahora;Produto / Situação / Cor / Desenho / Variante;Previsão;Estoque;Pedidos;Disponível
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001313 - CHOCOLATE / 00000LISO/00000Padrao / 0001313 - CHOCOLATE;09/02/2026;16.274,90;1.000,00;15.274,90
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001313 - CHOCOLATE / 00000LISO/00000Padrao / 0001313 - CHOCOLATE;20/03/2026;7.000,00;257,50;6.742,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001313 - CHOCOLATE / 00000LISO/00000Padrao / 0001313 - CHOCOLATE;30/03/2026;10.320,50;0,00;10.320,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001414 - DARK GREY / 00000LISO/00000Padrao / 0001414 - DARK GREY;Pronta entrega;30.625,00;2.400,00;28.225,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001414 - DARK GREY / 00000LISO/00000Padrao / 0001414 - DARK GREY;09/02/2026;13.007,40;0,00;13.007,40
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001414 - DARK GREY / 00000LISO/00000Padrao / 0001414 - DARK GREY;16/02/2026;10.664,60;2.400,00;8.264,60
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001414 - DARK GREY / 00000LISO/00000Padrao / 0001414 - DARK GREY;20/03/2026;10.000,00;1.400,00;8.600,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001414 - DARK GREY / 00000LISO/00000Padrao / 0001414 - DARK GREY;30/03/2026;15.167,50;0,00;15.167,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001515 - ICE / 00000LISO/00000Padrao / 0001515 - ICE;Pronta entrega;91.979,90;3.006,80;88.973,10
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001515 - ICE / 00000LISO/00000Padrao / 0001515 - ICE;09/02/2026;20.238,20;0,00;20.238,20
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001515 - ICE / 00000LISO/00000Padrao / 0001515 - ICE;16/02/2026;11.551,20;0,00;11.551,20
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001515 - ICE / 00000LISO/00000Padrao / 0001515 - ICE;30/03/2026;10.855,90;0,00;10.855,90
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003434 - MARINHO / 00000LISO/00000Padrao / 0003434 - MARINHO;Pronta entrega;0,00;1.000,00;-1000,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003434 - MARINHO / 00000LISO/00000Padrao / 0003434 - MARINHO;09/02/2026;3.076,20;2.195,20;881,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003434 - MARINHO / 00000LISO/00000Padrao / 0003434 - MARINHO;16/02/2026;5.678,20;524,60;5.153,60
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003434 - MARINHO / 00000LISO/00000Padrao / 0003434 - MARINHO;20/03/2026;7.000,00;0,00;7.000,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003434 - MARINHO / 00000LISO/00000Padrao / 0003434 - MARINHO;30/03/2026;2.975,50;0,00;2.975,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003737 - GRANITO / 00000LISO/00000Padrao / 0003737 - GRANITO;Pronta entrega;15.784,50;100,00;15.684,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003737 - GRANITO / 00000LISO/00000Padrao / 0003737 - GRANITO;16/02/2026;7.969,50;0,00;7.969,50
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0003737 - GRANITO / 00000LISO/00000Padrao / 0003737 - GRANITO;30/03/2026;5.000,30;0,00;5.000,30
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0004040 - CASTOR / 00000LISO/00000Padrao / 0004040 - CASTOR;Pronta entrega;44.263,60;100,00;44.163,60
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0004040 - CASTOR / 00000LISO/00000Padrao / 0004040 - CASTOR;09/02/2026;7.330,90;1.000,00;6.330,90
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0004040 - CASTOR / 00000LISO/00000Padrao / 0004040 - CASTOR;20/03/2026;3.800,00;0,00;3.800,00
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0004040 - CASTOR / 00000LISO/00000Padrao / 0004040 - CASTOR;30/03/2026;3.982,80;0,00;3.982,80
14;2026-01-21 13:17:41;000014VELUDO CONFORT / 001TINTO /0001111 - BEIGE / 00000LISO/00000Padrao / 0001111 - BEIGE;20/03/2026;8.000,00;0,00;8.000,00
