artigo;datahora;Produto / Situação / Cor / Desenho / Variante;Previsão;Estoque;Pedidos;Disponível
24;2026-01-21 14:34:43;000024 - VELUDO BRONZE - COR: 2 - CAPPUCINO;Pronta entrega;46,70;0,00;46,70
24;2026-01-21 14:34:43;000024 - VELUDO BRONZE - COR: 8 - GREY;Pronta entrega;996,10;0,00;996,10
