artigo;datahora;Produto / Situação / Cor / Desenho / Variante;Previsão;Estoque;Pedidos;Disponível
24;2026-01-21 13:18:44;000024VELUDO BRONZE / 001TINTO /000022 - CAPPUCINO / 00000LISO/00000Padrao / 000022 - CAPPUCINO;Pronta entrega;46,70;0,00;46,70
24;2026-01-21 13:18:44;000024VELUDO BRONZE / 001TINTO /000088 - GREY / 00000LISO/00000Padrao / 000088 - GREY;Pronta entrega;996,10;0,00;996,10
